transaction_id,user_id,account_age_days,total_orders,avg_order_value,past_fraud_flag,device_type,os,ip_region,billing_address_region,delivery_address_region,billing_delivery_match,restaurant_region,delivery_distance_km,order_value,payment_method,card_type,payment_retries,promo_code_used,refund_requests,order_timestamp,order_hour,order_day_of_week,orders_last_24h,high_value_flag,ip_shared_flag,chargeback_flag,fraudulent
TXN_866362350412,USR_95663,1584,4374,53.59,0,tablet,Android,Kano,Port Harcourt,Lagos,0,Abuja Central,26.65,5.48,wallet,Amex,0,0,2,2025-04-02 06:03:55,5,Sunday,10,1,1,1,0
TXN_221198340362,USR_53135,13,4986,41.42,0,desktop,Android,Abuja,Kano,Abuja,0,Kano North,97.92,5.48,bank_transfer,Verve,1,0,10,2025-05-10 12:12:33,5,Monday,10,0,0,1,0
TXN_437876471949,USR_59649,281,4986,5.36,1,tablet,Android,Abuja,Lagos,Ibadan,0,Lagos Island,41.67,128.31,wallet,Verve,2,1,10,2025-08-09 09:48:53,21,Saturday,5,1,1,1,0
TXN_915723438544,USR_4123,1144,46,5.36,1,tablet,Android,Port Harcourt,Abuja,Ibadan,0,Port Harcourt South,13.13,5.48,bank_transfer,Visa,5,0,2,2025-01-16 22:57:01,4,Tuesday,10,1,1,0,0
TXN_754185865877,USR_25482,571,46,35.89,1,tablet,Linux,Lagos,Lagos,Abuja,0,Abuja Central,4.37,5.48,paypal,Mastercard,5,0,5,2025-02-04 17:48:19,7,Saturday,2,1,1,1,0
TXN_985365679257,USR_37243,1460,3915,99.65,1,desktop,Windows,Ibadan,Lagos,Abuja,0,Abuja Central,59.36,5.48,debit_card,Amex,1,1,10,2025-01-10 08:46:39,0,Wednesday,8,0,0,1,1
TXN_443480858648,USR_89391,1958,4285,94.0,0,tablet,Android,Port Harcourt,Port Harcourt,Kano,0,Lagos Mainland,98.68,117.83,bank_transfer,Amex,2,0,9,2025-01-16 22:57:01,23,Monday,10,1,0,1,0
TXN_535114659362,USR_51038,288,2243,5.36,1,tablet,MacOS,Kano,Port Harcourt,Lagos,0,Abuja Central,98.68,5.48,paypal,Visa,5,0,2,2025-03-06 01:27:14,21,Wednesday,8,1,1,1,0
TXN_936263022336,USR_54236,556,4817,99.65,0,desktop,Android,Kano,Kano,Kano,0,Lagos Mainland,25.86,379.77,wallet,Verve,0,1,10,2025-04-02 02:24:35,5,Wednesday,9,1,0,1,0
TXN_355658157368,USR_3069,1310,2444,77.21,0,desktop,Android,Kano,Abuja,Ibadan,0,Kano North,17.75,491.52,wallet,Verve,0,0,0,2025-02-02 01:33:17,7,Monday,10,1,1,1,0
TXN_988466486067,USR_67682,13,4986,99.65,1,tablet,iOS,Abuja,Lagos,Ibadan,0,Abuja Central,8.83,161.76,debit_card,Verve,2,0,9,2025-01-02 01:36:40,1,Thursday,7,1,0,1,0
TXN_280893585681,USR_95663,1958,1085,78.67,0,tablet,MacOS,Port Harcourt,Port Harcourt,Kano,0,Abuja Central,48.82,491.52,paypal,Amex,2,0,7,2025-07-31 17:34:33,23,Monday,10,1,0,1,0
TXN_889803269035,USR_68215,354,2491,5.36,0,mobile,Linux,Port Harcourt,Port Harcourt,Ibadan,0,Port Harcourt South,56.42,491.52,debit_card,Visa,5,0,5,2025-01-16 22:57:01,23,Sunday,9,0,1,1,0
TXN_883064289216,USR_90413,746,1842,5.36,1,tablet,iOS,Abuja,Kano,Kano,0,Port Harcourt South,46.41,262.08,bank_transfer,Visa,5,0,3,2025-04-02 02:24:35,0,Saturday,10,0,0,1,0
TXN_988466486067,USR_93314,1788,3322,99.65,1,tablet,MacOS,Port Harcourt,Lagos,Kano,0,Port Harcourt South,51.33,355.54,paypal,Amex,5,1,6,2025-01-05 16:23:56,8,Thursday,10,1,0,1,0
TXN_528058447265,USR_79004,931,4986,40.84,1,tablet,MacOS,Abuja,Lagos,Ibadan,0,Port Harcourt South,9.26,491.52,wallet,Verve,1,1,1,2025-02-26 12:42:36,23,Monday,2,1,0,0,0
TXN_384545448929,USR_45395,766,4986,99.65,1,mobile,Linux,Kano,Ibadan,Kano,1,Lagos Mainland,98.68,5.48,paypal,Verve,3,0,7,2025-03-25 07:38:23,19,Saturday,8,1,0,1,0
TXN_535114659362,USR_51158,13,1462,47.7,0,tablet,MacOS,Kano,Lagos,Lagos,0,Port Harcourt South,91.11,5.48,wallet,,5,1,7,2025-01-30 04:55:04,23,Tuesday,8,1,0,1,0
TXN_297928247469,USR_67682,703,46,92.48,0,tablet,Linux,Ibadan,Abuja,Kano,0,Abuja Central,6.61,223.77,wallet,Verve,5,1,5,2025-01-09 09:13:02,14,Monday,0,1,0,1,0
TXN_148984428166,USR_79513,13,46,34.01,0,desktop,MacOS,Kano,Port Harcourt,Lagos,0,Lagos Mainland,13.14,345.88,debit_card,Amex,5,1,4,2025-02-03 12:26:22,23,Wednesday,5,1,1,1,1
TXN_603394749104,USR_9311,13,46,44.12,1,tablet,Windows,Abuja,Lagos,Lagos,0,Port Harcourt South,84.71,5.48,wallet,Verve,4,0,4,2025-01-23 02:11:34,21,Wednesday,7,1,1,1,0
TXN_936263022336,USR_64611,1406,4313,31.81,1,desktop,Windows,Ibadan,Ibadan,Ibadan,0,Abuja Central,78.61,457.68,wallet,Verve,3,1,4,2025-02-22 21:41:21,20,Friday,10,0,0,1,0
TXN_547205323622,USR_94574,13,4986,5.36,0,mobile,Linux,Port Harcourt,Ibadan,Port Harcourt,0,Lagos Mainland,2.01,491.52,wallet,Verve,1,0,5,2025-02-03 12:26:22,23,Wednesday,10,1,1,0,0
TXN_280893585681,USR_4123,1109,351,45.08,1,mobile,Linux,Abuja,Port Harcourt,Kano,1,Lagos Island,63.65,491.52,paypal,Verve,5,0,0,2025-04-02 02:24:35,23,Tuesday,9,1,0,0,0
TXN_688697476723,USR_10296,582,703,5.36,1,mobile,Linux,Kano,Port Harcourt,Abuja,0,Lagos Island,55.61,179.0,wallet,Amex,5,0,1,2025-01-23 02:11:34,13,Thursday,10,1,0,1,0
TXN_866362350412,USR_21401,1847,4838,76.83,0,desktop,iOS,Kano,Ibadan,Ibadan,0,Abuja Central,14.36,405.55,debit_card,Verve,0,0,2,2025-03-16 19:55:29,20,Sunday,9,1,0,1,0
TXN_603394749104,USR_37977,814,46,52.94,0,tablet,iOS,Abuja,Lagos,Lagos,1,Abuja Central,51.48,82.64,debit_card,,5,0,10,2025-08-26 19:29:11,9,Saturday,6,1,1,1,1
TXN_206771484906,USR_95663,518,4986,5.36,0,desktop,MacOS,Kano,Port Harcourt,Lagos,0,Abuja Central,84.3,5.48,wallet,Verve,3,1,9,2025-04-03 05:20:22,10,Saturday,10,1,0,1,0
TXN_659386555738,USR_34392,1156,46,5.36,0,desktop,Linux,Ibadan,Port Harcourt,Ibadan,0,Lagos Island,98.68,307.35,credit_card,Verve,5,0,4,2025-01-09 09:13:02,20,Sunday,10,1,0,1,0
TXN_316449418843,USR_9060,1958,112,99.65,0,tablet,iOS,Abuja,Port Harcourt,Lagos,0,Abuja Central,98.68,5.48,credit_card,Visa,2,0,3,2025-01-04 15:24:28,11,Tuesday,10,1,1,1,1
TXN_751097651187,USR_10296,1352,3868,41.82,1,mobile,MacOS,Ibadan,Kano,Port Harcourt,1,Kano North,98.68,133.57,credit_card,Verve,2,1,2,2025-07-15 20:02:33,23,Sunday,10,0,1,0,0
TXN_106437660522,USR_12056,1958,4986,99.65,0,tablet,Linux,Abuja,Abuja,Abuja,0,Port Harcourt South,37.82,5.48,bank_transfer,,1,0,0,2025-06-10 12:08:05,0,Monday,10,1,1,0,1
TXN_29971908398,USR_16678,505,46,58.48,1,tablet,Linux,Port Harcourt,Ibadan,Ibadan,0,Port Harcourt South,61.12,186.38,wallet,Visa,2,0,0,2025-07-15 10:29:21,12,Thursday,0,1,0,1,0
TXN_355815623016,USR_71010,1014,1124,99.65,1,tablet,iOS,Kano,Abuja,Kano,0,Lagos Mainland,76.25,198.87,bank_transfer,Verve,4,1,7,2025-05-11 20:01:56,23,Thursday,10,1,0,1,0
TXN_735089727752,USR_79966,13,4986,81.05,1,mobile,Linux,Kano,Port Harcourt,Abuja,0,Port Harcourt South,11.73,5.48,credit_card,Verve,0,0,8,2025-07-03 15:22:01,23,Wednesday,3,1,1,1,0
TXN_715193982960,USR_10143,1621,1296,49.84,0,tablet,Windows,Port Harcourt,Lagos,Ibadan,0,Kano North,98.68,108.81,wallet,Amex,5,0,8,2025-07-24 02:37:56,5,Tuesday,10,1,1,1,0
TXN_857860299879,USR_12056,13,46,73.24,1,desktop,MacOS,Abuja,Ibadan,Kano,0,Abuja Central,38.04,143.48,credit_card,Amex,2,1,10,2025-02-04 17:48:19,23,Monday,0,1,1,1,1
TXN_437876471949,USR_90413,1958,46,99.65,1,tablet,Linux,Lagos,Ibadan,Port Harcourt,1,Lagos Island,66.36,405.39,bank_transfer,,5,1,0,2025-01-23 02:11:34,23,Wednesday,8,1,0,1,1
TXN_715193982960,USR_46565,697,1471,8.51,1,tablet,Windows,Port Harcourt,Abuja,Abuja,0,Lagos Mainland,77.87,40.63,credit_card,Verve,5,1,2,2025-04-21 18:45:47,23,Wednesday,7,0,1,0,0
TXN_384545448929,USR_33549,643,46,99.65,1,desktop,MacOS,Kano,Port Harcourt,Ibadan,1,Lagos Mainland,2.01,95.44,paypal,Verve,4,0,6,2025-05-05 14:46:34,3,Saturday,5,1,0,1,0
TXN_743656763890,USR_71010,555,46,37.41,1,tablet,MacOS,Kano,Port Harcourt,Lagos,0,Lagos Island,2.01,309.19,wallet,Mastercard,3,0,9,2025-01-05 19:40:03,23,Tuesday,6,0,1,1,0
TXN_316449418843,USR_3069,99,4309,6.35,0,tablet,MacOS,Port Harcourt,Abuja,Lagos,0,Lagos Mainland,81.4,5.48,paypal,,2,1,5,2025-03-14 16:46:03,23,Sunday,10,0,0,1,0
TXN_932262563213,USR_54819,20,3161,5.36,1,mobile,Android,Port Harcourt,Port Harcourt,Kano,0,Lagos Mainland,2.01,307.8,wallet,Mastercard,3,0,2,2025-01-21 12:47:49,0,Wednesday,10,0,1,0,0
TXN_306708336217,USR_85472,564,46,38.64,1,desktop,iOS,Lagos,Lagos,Kano,0,Lagos Island,3.42,491.52,debit_card,Verve,4,0,10,2025-05-22 07:38:50,7,Tuesday,3,1,1,0,0
TXN_751097651187,USR_77878,13,3828,69.41,1,desktop,Windows,Kano,Kano,Kano,0,Abuja Central,98.68,124.63,paypal,Verve,1,1,10,2025-01-16 05:22:31,23,Saturday,10,1,0,1,1
TXN_48609081916,USR_29665,13,4986,99.65,0,mobile,MacOS,Abuja,Ibadan,Port Harcourt,0,Abuja Central,98.68,5.48,debit_card,Visa,1,0,10,2025-05-17 06:10:47,23,Monday,6,1,1,1,0
TXN_883064289216,USR_10143,1958,46,99.65,1,mobile,iOS,Kano,Ibadan,Abuja,0,Kano North,88.96,491.52,paypal,,1,0,2,2025-05-29 07:45:06,21,Thursday,10,1,0,1,0
TXN_883064289216,USR_46565,1958,2659,99.65,0,mobile,Windows,Ibadan,Ibadan,Abuja,0,Kano North,53.09,5.48,paypal,Mastercard,2,0,9,2025-06-12 13:03:57,7,Wednesday,10,0,0,0,0
TXN_316449418843,USR_73196,1958,2842,99.65,1,tablet,MacOS,Kano,Kano,Ibadan,0,Lagos Mainland,46.57,491.52,wallet,Mastercard,0,1,2,2025-01-05 19:40:03,23,Sunday,5,1,0,1,0
TXN_437041669129,USR_48616,1958,4986,31.11,0,desktop,MacOS,Port Harcourt,Port Harcourt,Port Harcourt,0,Kano North,25.46,5.48,wallet,,2,1,0,2025-02-27 18:25:40,0,Tuesday,10,1,0,1,0
TXN_936263022336,USR_30356,610,4986,99.65,1,tablet,Android,Port Harcourt,Abuja,Abuja,0,Port Harcourt South,98.68,61.77,bank_transfer,Verve,2,1,5,2025-05-14 14:09:04,23,Friday,4,1,0,1,0
TXN_456822304350,USR_73196,494,4986,58.17,0,desktop,iOS,Lagos,Lagos,Kano,0,Abuja Central,23.46,105.45,wallet,Amex,4,0,3,2025-07-15 10:29:21,23,Wednesday,4,1,0,1,0
TXN_915723438544,USR_24010,1958,2771,5.36,0,desktop,MacOS,Abuja,Kano,Kano,0,Port Harcourt South,36.84,202.22,debit_card,Visa,5,0,0,2025-03-14 16:46:03,23,Thursday,10,1,0,1,0
TXN_316449418843,USR_59649,13,2180,5.36,1,tablet,Android,Ibadan,Ibadan,Ibadan,1,Abuja Central,7.72,5.48,wallet,,3,1,3,2025-03-06 01:27:14,16,Thursday,2,1,0,0,0
TXN_841279820778,USR_90740,1958,46,99.65,1,desktop,MacOS,Abuja,Ibadan,Ibadan,0,Lagos Mainland,47.92,491.52,credit_card,Verve,3,0,0,2025-05-17 06:10:47,22,Wednesday,9,1,1,1,0
TXN_847459776774,USR_45092,1958,46,99.29,1,desktop,Linux,Kano,Ibadan,Kano,0,Lagos Island,40.56,138.15,paypal,Verve,5,1,7,2025-05-17 06:10:47,14,Wednesday,7,1,0,0,0
TXN_573290209102,USR_16678,415,46,5.36,0,tablet,Linux,Kano,Port Harcourt,Abuja,0,Abuja Central,71.68,491.52,wallet,Verve,0,1,1,2025-05-10 12:12:33,16,Wednesday,9,1,0,1,0
TXN_423122966995,USR_89391,368,2711,5.36,1,tablet,Android,Abuja,Port Harcourt,Ibadan,1,Port Harcourt South,2.01,250.07,paypal,Amex,3,0,5,2025-01-24 17:45:12,19,Saturday,0,1,0,1,0
TXN_553026318127,USR_96718,1958,4986,44.46,1,tablet,Linux,Abuja,Abuja,Kano,0,Lagos Mainland,11.45,92.9,wallet,Amex,2,1,5,2025-04-25 03:25:17,0,Sunday,8,0,0,1,1
TXN_824315793959,USR_67682,1958,667,14.15,1,tablet,Android,Abuja,Ibadan,Lagos,1,Abuja Central,95.85,230.55,wallet,,4,0,0,2025-05-10 04:48:26,9,Thursday,9,1,1,1,0
TXN_726754552810,USR_81276,1958,3985,15.41,1,desktop,Linux,Kano,Abuja,Kano,0,Port Harcourt South,81.96,175.06,wallet,Amex,4,1,1,2025-03-06 12:50:41,0,Monday,10,0,1,1,0
TXN_824315793959,USR_34392,1887,4986,5.36,0,tablet,iOS,Port Harcourt,Port Harcourt,Abuja,0,Abuja Central,2.01,311.02,credit_card,Mastercard,0,0,10,2025-02-02 01:33:17,11,Saturday,3,0,0,1,0
TXN_877301895121,USR_31104,1853,4986,99.65,1,desktop,iOS,Ibadan,Lagos,Port Harcourt,0,Kano North,2.01,268.9,paypal,,5,0,3,2025-05-25 18:58:45,16,Wednesday,9,0,0,1,0
TXN_603394749104,USR_85472,13,4986,9.47,1,desktop,MacOS,Kano,Ibadan,Abuja,0,Port Harcourt South,98.68,5.48,wallet,Amex,3,0,8,2025-01-05 16:23:56,23,Tuesday,10,1,1,1,0
TXN_443480858648,USR_31460,1308,3671,99.65,1,tablet,MacOS,Kano,Kano,Port Harcourt,1,Kano North,3.15,166.36,wallet,Visa,3,0,0,2025-05-22 07:38:50,0,Sunday,10,1,1,1,0
TXN_774872493448,USR_16678,13,4986,5.36,1,desktop,MacOS,Ibadan,Kano,Lagos,1,Port Harcourt South,86.19,85.55,wallet,Visa,0,0,0,2025-07-31 17:34:33,23,Wednesday,9,1,1,1,0
TXN_889803269035,USR_37977,1756,46,69.96,0,tablet,MacOS,Port Harcourt,Ibadan,Port Harcourt,1,Abuja Central,88.41,5.48,wallet,Amex,4,1,0,2025-08-03 07:55:50,14,Thursday,9,1,1,1,0
TXN_915723438544,USR_34392,1958,46,99.65,0,mobile,MacOS,Kano,Ibadan,Abuja,0,Lagos Mainland,14.26,240.64,paypal,,0,0,10,2025-02-10 21:51:07,1,Tuesday,10,1,0,1,0
TXN_148984428166,USR_66055,135,46,5.36,0,tablet,Android,Port Harcourt,Ibadan,Kano,1,Abuja Central,3.15,182.92,paypal,Verve,4,0,4,2025-07-15 10:29:21,13,Wednesday,9,1,1,1,0
TXN_316449418843,USR_45395,1143,2715,99.65,0,tablet,Linux,Ibadan,Port Harcourt,Abuja,1,Port Harcourt South,34.28,491.52,wallet,Verve,1,0,0,2025-01-25 03:07:56,0,Saturday,5,1,0,1,0
TXN_985365679257,USR_50145,1283,46,99.65,0,tablet,MacOS,Ibadan,Abuja,Kano,1,Abuja Central,88.62,491.52,paypal,,2,0,3,2025-02-10 21:51:07,11,Saturday,9,1,0,1,1
TXN_61768706664,USR_53135,394,4986,98.98,0,tablet,MacOS,Port Harcourt,Abuja,Ibadan,0,Lagos Island,46.93,167.12,wallet,,2,1,1,2025-03-13 01:17:44,16,Saturday,4,0,1,1,0
TXN_531788049882,USR_30234,281,4810,6.28,1,mobile,MacOS,Kano,Abuja,Lagos,0,Kano North,2.01,5.48,wallet,Amex,3,0,4,2025-03-13 01:17:44,14,Wednesday,8,1,0,1,0
TXN_813582749922,USR_45496,13,4986,85.37,0,tablet,Android,Abuja,Ibadan,Abuja,0,Port Harcourt South,2.01,16.87,bank_transfer,Verve,5,1,2,2025-04-15 01:04:29,19,Wednesday,5,1,0,1,0
TXN_535114659362,USR_31369,1483,46,99.65,1,tablet,Windows,Kano,Port Harcourt,Lagos,0,Port Harcourt South,98.68,393.69,wallet,Amex,0,0,7,2025-07-16 18:39:29,21,Thursday,10,0,0,0,0
TXN_528058447265,USR_68627,13,2212,88.69,1,tablet,iOS,Lagos,Port Harcourt,Lagos,0,Lagos Mainland,93.55,16.64,wallet,Verve,3,0,6,2025-05-09 02:39:13,14,Thursday,5,1,0,1,0
TXN_437876471949,USR_27895,1540,133,86.58,0,desktop,Linux,Port Harcourt,Lagos,Abuja,0,Kano North,2.01,206.08,paypal,Verve,4,1,3,2025-05-14 14:09:04,3,Sunday,10,1,1,1,0
TXN_41516246444,USR_68627,205,4986,75.33,0,desktop,Android,Kano,Ibadan,Ibadan,0,Kano North,74.71,124.83,paypal,,1,0,4,2025-05-05 14:46:34,13,Monday,9,0,0,1,0
TXN_112411444864,USR_67682,13,2304,23.4,0,tablet,MacOS,Kano,Port Harcourt,Abuja,0,Kano North,2.01,317.41,bank_transfer,Verve,2,0,3,2025-08-25 05:57:20,0,Saturday,9,1,1,1,1
TXN_93000227262,USR_93314,1958,4986,43.61,1,desktop,MacOS,Ibadan,Lagos,Kano,0,Abuja Central,20.16,343.29,wallet,Amex,5,0,0,2025-06-12 13:03:57,6,Thursday,9,1,1,0,1
TXN_972525231891,USR_64611,13,4868,85.9,0,tablet,MacOS,Kano,Port Harcourt,Abuja,0,Lagos Island,83.14,491.52,wallet,,2,0,2,2025-02-03 12:26:22,19,Saturday,9,1,0,1,0
TXN_429036216248,USR_42847,1958,46,73.64,0,tablet,iOS,Port Harcourt,Ibadan,Ibadan,0,Kano North,59.5,491.52,wallet,,0,0,1,2025-02-26 16:54:18,20,Monday,5,1,0,1,0
TXN_813582749922,USR_26172,695,4986,59.39,0,tablet,MacOS,Ibadan,Port Harcourt,Lagos,1,Port Harcourt South,62.36,155.76,wallet,Visa,0,0,10,2025-07-11 16:32:08,9,Saturday,10,1,1,1,0
TXN_305354698512,USR_45092,1958,3333,5.36,1,desktop,MacOS,Kano,Lagos,Kano,0,Lagos Mainland,98.68,377.53,paypal,,2,0,3,2025-01-06 15:04:04,14,Saturday,10,1,0,1,0
TXN_148984428166,USR_56291,1772,46,99.65,0,tablet,MacOS,Port Harcourt,Ibadan,Ibadan,1,Abuja Central,98.68,411.01,wallet,,1,1,10,2025-04-15 01:04:29,23,Wednesday,10,1,0,1,1
TXN_443480858648,USR_11955,156,4986,26.98,0,desktop,MacOS,Kano,Port Harcourt,Abuja,0,Kano North,98.68,5.48,wallet,Visa,5,0,10,2025-01-04 15:24:28,23,Saturday,10,1,0,0,0
TXN_100813762014,USR_95663,1958,46,28.94,1,tablet,Linux,Abuja,Kano,Ibadan,0,Port Harcourt South,78.8,491.52,debit_card,Verve,5,1,0,2025-05-05 14:46:34,23,Saturday,10,1,1,1,0
TXN_860946847962,USR_54207,13,4779,5.36,1,desktop,Linux,Port Harcourt,Abuja,Kano,0,Lagos Island,5.02,335.05,wallet,Verve,5,1,8,2025-05-18 01:34:38,23,Friday,10,1,1,1,0
TXN_750818562014,USR_29132,661,2221,99.65,0,tablet,Windows,Lagos,Port Harcourt,Port Harcourt,0,Abuja Central,75.56,412.77,bank_transfer,Verve,1,0,10,2025-07-24 02:37:56,15,Thursday,10,1,0,1,0
TXN_463593076030,USR_68627,362,46,41.75,1,mobile,MacOS,Port Harcourt,Port Harcourt,Port Harcourt,1,Abuja Central,83.1,192.02,credit_card,Mastercard,2,1,1,2025-06-21 02:26:24,0,Wednesday,8,1,0,1,1
TXN_93000227262,USR_2666,856,3879,68.75,1,tablet,iOS,Ibadan,Abuja,Ibadan,0,Port Harcourt South,98.68,96.16,paypal,Visa,2,1,2,2025-03-16 19:55:29,16,Tuesday,10,1,0,1,0
TXN_265845507070,USR_70276,13,4180,10.39,1,desktop,Windows,Ibadan,Abuja,Kano,0,Port Harcourt South,2.01,299.32,paypal,Mastercard,5,1,4,2025-03-16 19:55:29,23,Saturday,2,1,0,1,0
TXN_160200742543,USR_98423,557,4986,25.88,1,tablet,Android,Port Harcourt,Port Harcourt,Kano,0,Abuja Central,40.18,313.42,wallet,Visa,5,1,2,2025-03-22 08:17:27,20,Tuesday,1,0,0,1,0
TXN_807634763125,USR_68215,953,3039,12.99,0,tablet,Windows,Abuja,Lagos,Kano,0,Abuja Central,67.03,213.64,wallet,Mastercard,0,0,1,2025-08-25 05:57:20,8,Wednesday,4,1,0,1,0
TXN_857860299879,USR_17708,508,863,21.47,1,tablet,MacOS,Kano,Lagos,Lagos,0,Abuja Central,30.21,209.79,bank_transfer,Visa,5,1,2,2025-05-22 07:38:50,19,Saturday,8,1,1,1,0
TXN_655812394662,USR_70276,13,4986,83.61,1,desktop,MacOS,Ibadan,Port Harcourt,Kano,0,Abuja Central,4.89,491.52,paypal,Verve,1,0,10,2025-06-10 12:08:05,0,Sunday,2,1,0,1,0
TXN_61768706664,USR_360,13,4903,5.36,0,tablet,Android,Kano,Abuja,Ibadan,0,Kano North,2.01,5.48,bank_transfer,Verve,5,0,2,2025-04-15 01:52:08,21,Wednesday,4,1,1,1,0
TXN_603394749104,USR_26249,677,1452,5.36,1,desktop,Android,Abuja,Ibadan,Port Harcourt,0,Port Harcourt South,98.68,184.1,wallet,Verve,3,0,5,2025-05-17 06:10:47,4,Saturday,9,1,0,1,0
TXN_316449418843,USR_14808,1610,46,99.65,0,desktop,iOS,Kano,Lagos,Kano,0,Port Harcourt South,98.68,264.24,bank_transfer,Verve,4,0,9,2025-07-28 05:51:14,21,Sunday,10,0,1,1,0
TXN_972525231891,USR_98423,13,4180,44.47,0,tablet,MacOS,Ibadan,Lagos,Lagos,0,Abuja Central,98.68,200.46,credit_card,,0,0,10,2025-03-28 13:00:59,18,Wednesday,0,0,0,1,0
TXN_14198565617,USR_59185,1958,46,99.65,0,tablet,Android,Port Harcourt,Abuja,Abuja,0,Lagos Island,34.77,491.52,paypal,,3,0,0,2025-04-14 15:07:49,12,Saturday,7,1,1,0,0
TXN_735089727752,USR_79004,460,1751,5.36,0,tablet,Windows,Port Harcourt,Port Harcourt,Abuja,1,Lagos Island,98.68,106.66,wallet,Visa,1,1,10,2025-02-01 17:19:25,22,Tuesday,3,1,1,0,0
TXN_841279820778,USR_30234,1958,1857,59.54,0,desktop,Linux,Port Harcourt,Abuja,Lagos,0,Lagos Mainland,86.41,8.06,bank_transfer,Amex,5,0,0,2025-03-16 19:55:29,23,Saturday,10,1,1,0,0
TXN_528058447265,USR_29647,1672,1680,86.04,0,desktop,MacOS,Ibadan,Port Harcourt,Kano,1,Abuja Central,2.01,491.52,wallet,Verve,0,0,7,2025-02-26 12:42:36,5,Friday,6,1,0,1,0
TXN_670825650447,USR_21401,13,592,61.93,1,tablet,Linux,Lagos,Lagos,Kano,0,Lagos Mainland,2.01,475.95,debit_card,Verve,2,1,10,2025-04-24 17:32:18,23,Sunday,10,1,0,1,0
TXN_936263022336,USR_45092,1763,3367,27.03,1,tablet,Linux,Abuja,Lagos,Ibadan,0,Lagos Mainland,50.85,5.48,bank_transfer,Verve,5,0,1,2025-06-30 12:18:57,17,Saturday,9,1,0,1,0
TXN_225623888793,USR_79966,1075,46,62.88,1,tablet,Linux,Abuja,Kano,Ibadan,0,Kano North,98.68,259.31,credit_card,Visa,1,0,1,2025-02-02 01:33:17,0,Sunday,9,1,1,1,0
TXN_305354698512,USR_96718,1958,822,99.65,0,tablet,Windows,Abuja,Kano,Port Harcourt,0,Kano North,12.89,491.52,bank_transfer,Mastercard,4,1,10,2025-02-17 00:12:08,23,Friday,1,1,1,1,0
TXN_547205323622,USR_29912,76,46,85.57,1,desktop,Linux,Abuja,Port Harcourt,Lagos,0,Port Harcourt South,85.28,491.52,paypal,Visa,1,0,5,2025-05-09 02:39:13,10,Saturday,9,1,1,1,0
TXN_918994032496,USR_81276,13,4339,46.66,1,tablet,MacOS,Port Harcourt,Abuja,Ibadan,0,Lagos Island,2.01,308.22,paypal,Visa,3,0,1,2025-02-01 17:19:25,14,Wednesday,10,0,1,0,0
TXN_603394749104,USR_16678,703,4986,86.12,1,tablet,Windows,Abuja,Ibadan,Abuja,1,Lagos Mainland,49.16,5.48,wallet,,0,0,9,2025-03-28 13:00:59,23,Monday,1,1,1,0,0
TXN_603394749104,USR_10143,210,2317,99.65,0,mobile,Linux,Port Harcourt,Lagos,Ibadan,0,Lagos Island,98.68,173.7,bank_transfer,,1,0,7,2025-06-10 23:28:37,16,Friday,0,1,0,1,1
TXN_463593076030,USR_34392,13,4986,23.85,1,tablet,MacOS,Port Harcourt,Abuja,Lagos,1,Port Harcourt South,2.01,188.88,paypal,,5,0,10,2025-07-31 17:34:33,21,Friday,0,1,1,0,0
TXN_956285544996,USR_10774,693,1536,65.6,1,tablet,Linux,Port Harcourt,Kano,Port Harcourt,0,Abuja Central,2.01,491.52,debit_card,Verve,5,0,9,2025-03-16 19:55:29,17,Sunday,6,0,0,1,0
TXN_437876471949,USR_29912,430,479,91.86,1,desktop,Android,Port Harcourt,Port Harcourt,Abuja,0,Lagos Mainland,18.51,107.98,bank_transfer,Mastercard,5,1,1,2025-07-24 02:37:56,13,Monday,7,1,0,0,0
TXN_877301895121,USR_26172,13,4456,5.36,1,desktop,Android,Kano,Lagos,Port Harcourt,0,Lagos Island,9.25,5.48,bank_transfer,Verve,5,0,3,2025-07-21 11:02:09,23,Thursday,10,1,0,1,0
TXN_355815623016,USR_45496,1331,4942,91.73,0,tablet,Linux,Abuja,Ibadan,Abuja,0,Lagos Island,2.01,381.42,wallet,Verve,2,0,10,2025-06-12 13:03:57,20,Tuesday,0,1,0,0,0
TXN_456822304350,USR_63020,435,46,21.91,1,tablet,MacOS,Port Harcourt,Lagos,Port Harcourt,0,Kano North,42.33,148.76,paypal,Verve,0,1,0,2025-06-05 18:09:53,0,Monday,10,1,0,0,0
TXN_655812394662,USR_90740,49,46,5.36,1,tablet,MacOS,Port Harcourt,Ibadan,Kano,1,Abuja Central,98.68,5.48,paypal,Visa,0,1,2,2025-05-17 06:10:47,10,Wednesday,5,0,0,1,0
TXN_176921640862,USR_3472,1873,2029,99.65,0,tablet,MacOS,Port Harcourt,Abuja,Kano,0,Port Harcourt South,82.02,6.08,credit_card,,5,0,4,2025-01-16 22:57:01,23,Saturday,10,1,1,1,0
TXN_651239722508,USR_93314,704,4986,99.65,1,tablet,MacOS,Port Harcourt,Port Harcourt,Ibadan,0,Kano North,88.81,5.48,paypal,Verve,1,1,5,2025-03-28 13:00:59,23,Wednesday,10,1,0,0,1
TXN_915723438544,USR_31369,610,3872,5.36,0,mobile,Linux,Kano,Lagos,Lagos,1,Kano North,57.2,264.61,paypal,Visa,5,1,9,2025-03-22 08:17:27,23,Thursday,7,1,0,0,0
